100000 0.0110748
176000 0.0198269
252000 0.0289024
328000 0.0385065
404000 0.0478538
480000 0.0576059
556000 0.0673776
632000 0.0772459
708000 0.0875007
784000 0.0969259
860000 0.106924
936000 0.117903
1012000 0.129831
1088000 0.140043
1164000 0.149722
1240000 0.160399
1316000 0.169458
1392000 0.179766
1468000 0.19025
1544000 0.200625
1620000 0.210211
1696000 0.221461
1772000 0.231539
1848000 0.241515
1924000 0.252155
2000000 0.262967
