178,8227
358,22081
537,27956
716,37891
895,45087
1074,53629
1253,63147
1432,71017
1611,80478
1790,91078
1969,97106
2148,105102
2327,108140
2506,124987
2685,130156
2874,147103
3053,152685
3232,165432
3411,170914
3590,179974
3769,190034
3948,196996
4127,205108
4306,219841
4461,226683
